Date,Type,Team,Player,MIN,G,A,TSA,OSA,TP,TCH,TCR,CT,TT,F,YC,RC,OG,GF,GA,In,Out,P
45885,Regular,Montreal Roses,Mathilde Lachance,8,0,0,0,0,9,14,0,0,1,0,0,0,0,0,0,82,90,D
45885,Regular,Montreal Roses,Claire Monyard,4,0,0,0,0,6,10,0,0,2,0,0,0,0,0,0,86,90,M
45885,Regular,Montreal Roses,Stephanie Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Montreal Roses,Anne-Marie Laroche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Montreal Roses,Jodi Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Montreal Roses,Lorie Thibault,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Ottawa Rapid,Hyo-Joo Choo,90,0,0,0,0,32,56,1,0,1,2,0,0,0,2,0,0,90,D
45885,Regular,Ottawa Rapid,Jyllissa Harris,90,0,0,0,0,50,68,0,0,3,0,0,0,0,2,0,0,90,D
45885,Regular,Ottawa Rapid,Susanne Haaland,90,0,0,0,0,50,62,0,0,2,1,1,0,0,2,0,0,90,D
45885,Regular,Ottawa Rapid,Olivia Scott,90,0,0,0,0,39,61,0,0,2,0,0,0,0,2,0,0,90,D
45885,Regular,Ottawa Rapid,Ellen Gibson,90,0,0,0,0,35,50,0,0,2,1,0,0,0,2,0,0,90,M
45885,Regular,Ottawa Rapid,Julia Benati,86,0,0,1,0,33,49,0,0,2,0,0,0,0,2,0,0,86,M
45885,Regular,Ottawa Rapid,Delaney Pridham,85,2,0,2,2,23,38,1,0,2,0,0,0,0,2,0,0,85,F
45885,Regular,Ottawa Rapid,Min-A Lee,69,0,0,0,0,36,44,0,0,2,0,1,0,0,2,0,0,69,M
45885,Regular,Ottawa Rapid,Melanie Forbes,61,0,0,0,0,18,26,2,0,2,0,0,0,0,2,0,0,61,F
45885,Regular,Ottawa Rapid,Florence Belzile,45,0,2,0,0,13,23,2,0,1,0,0,0,0,2,0,0,45,F
45885,Regular,Ottawa Rapid,Nicola Golen,45,0,0,3,1,14,29,0,0,3,0,0,0,0,0,0,45,90,F
45885,Regular,Ottawa Rapid,Kayla Adamek,29,0,0,0,0,10,13,1,0,0,1,0,0,0,0,0,61,90,M
45885,Regular,Ottawa Rapid,Emily Amano,21,0,0,0,0,10,18,0,0,0,1,0,0,0,0,0,69,90,M
45885,Regular,Ottawa Rapid,Jazmine Wilkinson,5,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,85,90,F
45885,Regular,Ottawa Rapid,Johanne Fridlund,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,86,90,M
45885,Regular,Ottawa Rapid,Kelly Chiavaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Ottawa Rapid,Ngozi Okobi-Okeoghene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Ottawa Rapid,Desiree Scott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Calgary Wild,Mijke Roelfsema,90,0,0,1,0,67,80,1,1,2,0,0,0,0,1,0,0,90,D
45885,Regular,Calgary Wild,Meikayla Moore,90,0,0,2,1,61,78,0,0,0,0,0,0,0,1,0,0,90,D
45885,Regular,Calgary Wild,Grace Stordy,90,0,0,0,0,40,72,4,0,0,0,0,0,0,1,0,0,90,D
45885,Regular,Calgary Wild,Madison Wilson,90,0,0,2,1,25,45,1,0,3,1,0,0,0,1,0,0,90,M
45885,Regular,Calgary Wild,Jaclyn Sawicki,90,0,0,1,1,40,48,0,0,0,0,0,0,0,1,0,0,90,M
45885,Regular,Calgary Wild,Meggie Dougherty Howard,90,0,0,1,0,52,72,8,5,0,3,0,0,0,1,0,0,90,M
45885,Regular,Calgary Wild,Jorian Baucom,90,0,0,0,0,6,31,1,0,1,1,1,0,0,1,0,0,90,F
45885,Regular,Calgary Wild,Ally Green,65,0,0,0,0,28,41,1,2,2,1,0,0,0,1,0,0,65,D
45885,Regular,Calgary Wild,Kathryn Harvey,65,1,0,1,1,13,24,1,0,0,0,0,0,0,1,0,0,65,F
45885,Regular,Calgary Wild,Serita Thurton,64,0,1,0,0,16,32,1,0,4,1,0,0,0,1,0,0,64,F
45885,Regular,Calgary Wild,Sonia O'Neill,26,0,0,1,0,11,17,0,0,2,1,0,0,0,0,0,64,90,M
45885,Regular,Calgary Wild,Christie Gray,25,0,0,0,0,3,7,0,0,0,1,0,0,0,0,0,65,90,M
45885,Regular,Calgary Wild,Michelle Romero,25,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,65,90,D
45885,Regular,Calgary Wild,Jackie Burns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Calgary Wild,Reese Kincaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Calgary Wild,Danielle Steer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Calgary Wild,Keelyn Stewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Calgary Wild,Talia White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Halifax Tides,Julianne Vallerand,90,0,0,3,0,43,96,0,0,12,1,1,0,0,0,1,0,90,D
45885,Regular,Halifax Tides,Annika Leslie,90,0,0,0,0,38,58,5,5,2,1,1,0,0,0,1,0,90,D
45885,Regular,Halifax Tides,Addy Weichers,90,0,0,2,0,36,50,1,1,3,1,0,0,0,0,1,0,90,D
45885,Regular,Halifax Tides,Tiffany Cameron,90,0,0,2,0,18,28,1,0,2,1,0,0,0,0,1,0,90,F
45885,Regular,Halifax Tides,Milly Clegg,90,0,0,2,1,19,30,0,0,0,1,0,0,0,0,1,0,90,F
45885,Regular,Halifax Tides,Éva Frémaux,82,0,0,1,0,29,56,2,0,3,2,0,0,0,0,1,0,82,D
45885,Regular,Halifax Tides,Megumi Nakamura,82,0,0,0,0,18,34,1,0,5,1,0,0,0,0,1,0,82,M
45885,Regular,Halifax Tides,Saorla Miller,61,0,0,2,2,24,36,2,0,3,0,0,0,0,0,1,0,61,F
45885,Regular,Halifax Tides,Karima Lemire,45,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,45,M
45885,Regular,Halifax Tides,Daphnée Blouin,45,0,0,0,0,4,8,0,0,1,3,1,0,0,0,0,0,45,F
45885,Regular,Halifax Tides,Sofía Cedeño,45,0,0,0,0,17,24,1,0,1,0,0,0,0,0,1,45,90,F
45885,Regular,Halifax Tides,Marika Guay,45,0,0,1,0,15,23,0,0,1,0,0,0,0,0,1,45,90,M
45885,Regular,Halifax Tides,Sydney Kennedy,29,0,0,0,0,5,9,1,1,0,0,0,0,0,0,0,61,90,F
45885,Regular,Halifax Tides,Sara Olai,8,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,82,90,D
45885,Regular,Halifax Tides,Anne-Valérie Seto,8,0,0,0,0,4,8,0,0,1,1,0,0,0,0,0,82,90,M
45885,Regular,Halifax Tides,Olivia Busby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Halifax Tides,Mya Harnish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45885,Regular,Halifax Tides,Sarah Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,AFC Toronto,Sarah Rollins,90,0,0,0,0,55,65,0,0,2,0,0,0,0,0,1,0,90,D
45886,Regular,AFC Toronto,Croix Soto,90,0,0,0,0,67,79,0,0,2,0,0,0,0,0,1,0,90,D
45886,Regular,AFC Toronto,Kaela Hansen,90,0,0,0,0,49,60,0,0,4,1,0,0,0,0,1,0,90,D
45886,Regular,AFC Toronto,Colby Barnett,90,0,0,0,0,45,83,10,6,1,2,0,0,0,0,1,0,90,M
45886,Regular,AFC Toronto,Emma Regan,90,0,0,2,2,32,50,4,4,1,0,0,0,0,0,1,0,90,M
45886,Regular,AFC Toronto,Nikayla Small,90,0,0,1,0,38,74,4,0,4,4,0,0,0,0,1,0,90,M
45886,Regular,AFC Toronto,Kaylee Hunter,90,0,0,3,1,7,26,3,0,1,0,0,0,0,0,1,0,90,F
45886,Regular,AFC Toronto,Esther Okoronkwo,84,0,0,3,2,32,49,2,0,1,1,0,0,0,0,1,0,84,F
45886,Regular,AFC Toronto,Victoria Pickett,75,0,0,0,0,14,21,0,0,0,1,0,0,0,0,1,0,75,M
45886,Regular,AFC Toronto,Sarah Stratigakis,58,0,0,1,0,17,30,1,0,1,0,0,0,0,0,1,0,58,M
45886,Regular,AFC Toronto,Aoi Kizaki,32,0,0,1,1,10,16,0,0,1,0,0,0,0,0,0,58,90,M
45886,Regular,AFC Toronto,Jade Kovacevic,15,0,0,2,0,5,17,0,0,0,1,0,0,0,0,0,75,90,F
45886,Regular,AFC Toronto,Lauren Erica Bridget Rowe,6,0,0,1,0,2,5,1,0,0,0,0,0,0,0,0,84,90,F
45886,Regular,AFC Toronto,Ashley Cathro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,AFC Toronto,Zoe Burns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,AFC Toronto,Hye-Ji Hong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,AFC Toronto,Danielle Krzyzaniak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,AFC Toronto,April Lantaigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,AFC Toronto,Cloey Uddenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,Vancouver Rise,Jessika Cowart,90,0,0,1,0,37,54,0,0,0,0,0,0,0,1,0,0,90,D
45886,Regular,Vancouver Rise,Lisa Pechersky,90,0,0,3,2,31,63,2,0,3,1,0,0,0,1,0,0,90,M
45886,Regular,Vancouver Rise,Holly Ward,90,0,0,1,1,18,36,3,0,1,0,0,0,0,1,0,0,90,F
45886,Regular,Vancouver Rise,Samantha Chang,90,0,0,0,0,36,56,3,2,3,0,0,0,0,1,0,0,90,F
45886,Regular,Vancouver Rise,Jessica De Filippo,72,1,0,4,2,18,35,0,0,2,2,0,0,0,1,0,0,72,F
45886,Regular,Vancouver Rise,Yuka Okamoto,72,0,0,1,0,27,43,1,0,1,1,0,0,0,1,0,0,72,D
45886,Regular,Vancouver Rise,Kennedy Faulknor,71,0,0,1,1,21,32,0,0,2,2,0,0,0,1,0,0,71,D
45886,Regular,Vancouver Rise,Quinn,57,0,0,1,0,32,41,0,0,3,0,0,0,0,1,0,0,57,M
45886,Regular,Vancouver Rise,Nikki Stanton,45,0,0,0,0,20,23,0,0,3,0,0,0,0,0,0,0,45,M
45886,Regular,Vancouver Rise,Mariah Lee,45,0,0,0,0,8,16,0,0,1,0,0,0,0,1,0,45,90,M
45886,Regular,Vancouver Rise,Jasmyne Spencer,40,0,0,0,0,19,27,0,0,1,1,0,0,0,0,0,0,40,D
45886,Regular,Vancouver Rise,Josie Longhurst,33,0,0,0,0,7,17,0,0,3,0,0,0,0,0,0,57,90,M
45886,Regular,Vancouver Rise,Bridget Mutipula,19,0,0,0,0,2,16,0,0,4,0,0,0,0,0,0,71,90,D
45886,Regular,Vancouver Rise,Sofia Hagman,18,0,0,0,0,12,13,0,0,0,2,0,0,0,0,0,72,90,M
45886,Regular,Vancouver Rise,Jaylyn Wright,18,0,0,0,0,10,17,0,0,2,0,0,0,0,0,0,72,90,D
45886,Regular,Vancouver Rise,Kayla Gonçalves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,Vancouver Rise,Anna Bout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,Vancouver Rise,Anaïs Oularbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,Vancouver Rise,Kirstin Tynan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45886,Regular,Vancouver Rise,Jasmyne Spencer,50,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,40,90,D
45892,Regular,Montreal Roses,Stephanie Hill,90,0,0,0,0,54,76,0,0,2,2,0,0,0,2,0,0,90,D
45892,Regular,Montreal Roses,Lucy Cappadona,90,0,0,0,0,69,84,0,0,2,0,0,0,0,2,0,0,90,D
45892,Regular,Montreal Roses,Hailey Whitaker,90,0,0,1,1,45,73,2,0,1,1,0,0,0,2,0,0,90,D
45892,Regular,Montreal Roses,Félicia Roy,90,0,1,0,0,52,68,0,0,6,0,0,0,0,2,0,0,90,M
45892,Regular,Montreal Roses,Chae-Rim Kang,90,2,0,3,2,35,61,1,0,1,2,0,0,0,2,0,0,90,F
45892,Regular,Montreal Roses,Tanya Boychuk,90,0,1,3,2,31,56,0,0,0,2,0,0,0,2,0,0,90,F
45892,Regular,Montreal Roses,Charlotte Bilbault,77,0,0,1,0,48,61,1,1,3,0,0,0,0,2,0,0,77,M
45892,Regular,Montreal Roses,Noémi Paquin,77,0,0,3,2,22,34,0,0,1,2,0,0,0,2,0,0,77,F
45892,Regular,Montreal Roses,Lara Schenk,70,0,0,0,0,43,55,1,0,1,0,0,0,0,2,0,0,70,D
45892,Regular,Montreal Roses,Mégane Sauvé,70,0,0,2,2,31,54,7,3,1,1,0,0,0,2,0,0,70,F
45892,Regular,Montreal Roses,Claire Monyard,20,0,0,0,0,9,17,0,0,4,0,0,0,0,0,0,70,90,F
45892,Regular,Montreal Roses,Jodi Smith,20,0,0,0,0,4,10,0,0,1,1,0,0,0,0,0,70,90,D
45892,Regular,Montreal Roses,Mara Bouchard,13,0,0,0,0,9,11,0,0,1,0,0,0,0,0,0,77,90,M
45892,Regular,Montreal Roses,Lorie Thibault,13,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,77,90,M
45892,Regular,Montreal Roses,Anna Karpenko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45892,Regular,Montreal Roses,Mathilde Lachance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45892,Regular,Montreal Roses,Anne-Marie Laroche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45892,Regular,Montreal Roses,Allie Hess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45892,Regular,Montreal Roses,Olivia Mbala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45892,Regular,Calgary Wild,Talia White,90,0,0,0,0,25,31,0,0,2,1,1,0,0,0,2,0,90,D
45892,Regular,Calgary Wild,Meikayla Moore,90,0,0,0,0,43,59,0,0,0,0,0,0,0,0,2,0,90,D
45892,Regular,Calgary Wild,Grace Stordy,90,0,0,0,0,30,68,1,0,4,1,0,0,0,0,2,0,90,D
45892,Regular,Calgary Wild,Jaclyn Sawicki,90,0,0,0,0,28,33,0,0,1,0,0,0,0,0,2,0,90,M
45892,Regular,Calgary Wild,Meggie Dougherty Howard,90,0,0,2,1,40,71,5,3,3,0,0,0,0,0,2,0,90,M
45892,Regular,Calgary Wild,Kathryn Harvey,90,0,0,2,1,12,29,2,0,0,2,0,0,0,0,2,0,90,F
45892,Regular,Calgary Wild,Jorian Baucom,82,0,0,1,0,9,27,0,0,0,4,1,0,0,0,2,0,82,F
45892,Regular,Calgary Wild,Serita Thurton,70,0,0,1,1,10,25,1,0,0,0,0,0,0,0,2,0,70,M
45892,Regular,Calgary Wild,Ally Green,62,0,0,0,0,28,48,0,0,1,0,0,0,0,0,2,0,62,D
45892,Regular,Calgary Wild,Madison Wilson,62,0,0,0,0,15,27,1,0,1,0,0,0,0,0,2,0,62,M
45892,Regular,Calgary Wild,Christie Gray,28,0,0,1,0,2,11,4,0,0,1,0,0,0,0,0,62,90,M
45892,Regular,Calgary Wild,Michelle Romero,28,0,0,1,0,14,37,0,0,1,1,1,0,0,0,0,62,90,D
45892,Regular,Calgary Wild,Sonia O'Neill,20,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,70,90,M
45892,Regular,Calgary Wild,Danielle Steer,8,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,82,90,F
45892,Regular,Calgary Wild,Kellyane Dumas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45892,Regular,Calgary Wild,Laurence Gladu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45892,Regular,Calgary Wild,Reese Kincaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45892,Regular,Calgary Wild,Keelyn Stewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45893,Regular,Ottawa Rapid,Hyo-Joo Choo,90,0,0,0,0,22,47,1,0,1,3,0,0,0,2,3,0,90,D
45893,Regular,Ottawa Rapid,Jyllissa Harris,90,0,0,0,0,77,91,0,0,1,0,0,0,0,2,3,0,90,D
45893,Regular,Ottawa Rapid,Olivia Scott,90,0,0,0,0,74,78,0,0,2,1,0,0,0,2,3,0,90,D
45893,Regular,Ottawa Rapid,Kayla Adamek,90,0,0,0,0,37,56,1,0,3,2,0,0,0,2,3,0,90,D
45893,Regular,Ottawa Rapid,Ellen Gibson,90,0,0,0,0,37,47,0,0,3,1,0,0,0,2,3,0,90,M
45893,Regular,Ottawa Rapid,Delaney Pridham,90,1,0,3,2,16,39,1,0,2,2,0,0,0,2,3,0,90,F
45893,Regular,Ottawa Rapid,Desiree Scott,71,0,0,0,0,31,38,0,0,2,0,0,0,0,1,1,0,71,M
45893,Regular,Ottawa Rapid,Min-A Lee,64,0,0,0,0,31,37,0,0,1,1,0,0,0,1,1,0,64,F
45893,Regular,Ottawa Rapid,Melanie Forbes,64,0,0,1,0,18,33,5,1,1,1,0,0,0,1,1,0,64,F
45893,Regular,Ottawa Rapid,Florence Belzile,45,0,0,0,0,17,33,1,0,4,0,0,0,0,0,1,0,45,F
45893,Regular,Ottawa Rapid,Johanne Fridlund,45,0,0,1,0,9,13,0,0,0,0,0,0,0,2,2,45,90,F
45893,Regular,Ottawa Rapid,Julia Benati,26,1,0,1,1,7,11,0,0,0,0,0,0,0,1,2,64,90,F
45893,Regular,Ottawa Rapid,Nicola Golen,26,0,0,0,0,6,13,0,0,1,0,0,0,0,1,2,64,90,M
45893,Regular,Ottawa Rapid,Emily Amano,19,0,0,0,0,5,6,0,0,0,0,0,0,0,1,2,71,90,M
45893,Regular,Ottawa Rapid,Kelly Chiavaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45893,Regular,Ottawa Rapid,Ngozi Okobi-Okeoghene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45893,Regular,Ottawa Rapid,Susanne Haaland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45893,Regular,Ottawa Rapid,Jazmine Wilkinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45893,Regular,Vancouver Rise,Yuka Okamoto,90,0,0,0,0,43,57,2,0,0,1,1,0,0,3,2,0,90,D
45893,Regular,Vancouver Rise,Jessika Cowart,90,0,0,0,0,54,68,0,0,1,0,0,0,0,3,2,0,90,D
45893,Regular,Vancouver Rise,Bridget Mutipula,90,0,1,1,0,46,67,0,0,5,1,0,0,0,3,2,0,90,D
45893,Regular,Vancouver Rise,Lisa Pechersky,90,0,1,2,0,29,54,1,0,4,1,0,0,0,3,2,0,90,M
45893,Regular,Vancouver Rise,Holly Ward,90,1,0,3,3,19,50,0,0,2,0,0,0,0,3,2,0,90,F
45893,Regular,Vancouver Rise,Samantha Chang,90,2,0,2,2,32,52,4,3,1,0,0,0,0,3,2,0,90,F
45893,Regular,Vancouver Rise,Josie Longhurst,74,0,0,1,1,23,36,2,0,0,2,0,0,0,1,1,0,74,M
45893,Regular,Vancouver Rise,Nikki Stanton,55,0,0,0,0,31,44,0,0,4,1,0,0,0,1,0,0,55,M
45893,Regular,Vancouver Rise,Jessica De Filippo,55,0,0,1,0,18,28,0,0,2,0,0,0,0,1,0,0,55,F
45893,Regular,Vancouver Rise,Kennedy Faulknor,45,0,0,1,0,34,44,0,0,2,1,0,0,0,1,0,0,45,D
45893,Regular,Vancouver Rise,Jaylyn Wright,45,0,0,0,0,25,27,0,0,0,0,0,0,0,2,2,45,90,D
45893,Regular,Vancouver Rise,Mariah Lee,35,0,0,0,0,8,9,0,0,0,0,0,0,0,2,2,55,90,F
45893,Regular,Vancouver Rise,Sofia Hagman,35,0,0,0,0,10,14,0,0,0,1,0,0,0,2,2,55,90,M
45893,Regular,Vancouver Rise,Anna Bout,16,0,0,0,0,6,9,2,0,0,0,0,0,0,2,1,74,90,M
45893,Regular,Vancouver Rise,Kayla Gonçalves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45893,Regular,Vancouver Rise,Anaïs Oularbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45893,Regular,Vancouver Rise,Nedya Sawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45893,Regular,Vancouver Rise,Kirstin Tynan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45897,Regular,Ottawa Rapid,Jyllissa Harris,90,0,0,1,0,103,119,0,0,1,1,0,0,0,5,0,0,90,D
45897,Regular,Ottawa Rapid,Susanne Haaland,90,0,0,0,0,116,124,0,0,1,0,0,0,0,5,0,0,90,D
45897,Regular,Ottawa Rapid,Olivia Scott,90,1,0,1,1,65,93,0,0,6,1,0,0,0,5,0,0,90,D
45897,Regular,Ottawa Rapid,Ellen Gibson,90,0,0,1,0,47,61,0,0,5,2,0,0,0,5,0,0,90,M
45897,Regular,Ottawa Rapid,Min-A Lee,90,1,0,2,1,47,63,0,0,1,0,0,0,0,5,0,0,90,M
45897,Regular,Ottawa Rapid,Johanne Fridlund,82,0,0,1,0,26,55,5,3,2,3,0,0,0,4,0,0,82,F
45897,Regular,Ottawa Rapid,Delaney Pridham,82,1,1,3,1,13,25,1,0,0,0,0,0,0,4,0,0,82,F
45897,Regular,Ottawa Rapid,Hyo-Joo Choo,71,0,0,1,0,25,44,1,0,2,0,0,0,0,3,0,0,71,D
45897,Regular,Ottawa Rapid,Desiree Scott,65,0,0,0,0,41,46,0,0,1,0,0,0,0,2,0,0,65,M
45897,Regular,Ottawa Rapid,Nicola Golen,45,0,0,0,0,9,18,1,0,1,2,0,0,0,1,0,0,45,F
45897,Regular,Ottawa Rapid,Melanie Forbes,45,1,0,2,2,11,30,2,0,2,0,0,0,0,4,0,45,90,M
45897,Regular,Ottawa Rapid,Julia Benati,25,0,1,1,0,14,19,1,0,0,0,0,0,0,3,0,65,90,M
45897,Regular,Ottawa Rapid,Kayla Adamek,19,0,0,0,0,10,15,0,0,1,0,0,0,0,2,0,71,90,D
45897,Regular,Ottawa Rapid,Stella Downing,8,1,0,2,1,3,15,0,0,0,0,0,0,0,1,0,82,90,M
45897,Regular,Ottawa Rapid,Jazmine Wilkinson,8,0,0,0,0,4,5,0,0,0,0,0,0,0,1,0,82,90,F
45897,Regular,Ottawa Rapid,Emily Amano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45897,Regular,Ottawa Rapid,Florence Belzile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45897,Regular,Ottawa Rapid,Kelly Chiavaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45897,Regular,Ottawa Rapid,Ngozi Okobi-Okeoghene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45897,Regular,Halifax Tides,Sara Olai,90,0,0,0,0,50,63,1,0,2,0,0,0,0,0,5,0,90,D
45897,Regular,Halifax Tides,Éva Frémaux,90,0,0,0,0,34,67,5,0,1,1,0,0,0,0,5,0,90,D
45897,Regular,Halifax Tides,Megumi Nakamura,90,0,0,3,0,23,35,0,0,3,1,0,0,0,0,5,0,90,M
45897,Regular,Halifax Tides,Sydney Kennedy,90,0,0,3,1,21,50,9,2,2,0,0,0,0,0,5,0,90,F
45897,Regular,Halifax Tides,Saorla Miller,90,0,0,3,1,25,55,7,6,1,0,0,0,0,0,5,0,90,F
45897,Regular,Halifax Tides,Julianne Vallerand,78,0,0,0,0,26,50,0,0,3,0,0,0,0,0,4,0,78,D
45897,Regular,Halifax Tides,Sofía Cedeño,67,0,0,1,0,27,42,1,0,1,2,0,0,0,0,3,0,67,F
45897,Regular,Halifax Tides,Addy Weichers,63,0,0,2,0,41,51,1,0,0,1,1,0,0,0,2,0,63,D
45897,Regular,Halifax Tides,Gunny Jónsdóttir,63,0,0,0,0,24,29,0,0,0,1,0,0,0,0,2,0,63,M
45897,Regular,Halifax Tides,Tiffany Cameron,45,0,0,0,0,7,10,0,0,0,0,0,0,0,0,1,0,45,F
45897,Regular,Halifax Tides,Amanda Allen,45,0,0,1,0,6,16,0,0,2,0,0,0,0,0,4,45,90,F
45897,Regular,Halifax Tides,Karima Lemire,27,0,0,1,0,10,12,0,0,0,1,0,0,0,0,3,63,90,M
45897,Regular,Halifax Tides,Annika Leslie,27,0,0,0,0,9,13,0,0,0,0,0,0,0,0,3,63,90,D
45897,Regular,Halifax Tides,Christabel Oduro,23,0,0,0,0,7,11,0,0,0,1,0,0,0,0,2,67,90,F
45897,Regular,Halifax Tides,Kiley Norkus,12,0,0,0,0,6,13,2,0,1,0,0,0,0,0,1,78,90,D
45897,Regular,Halifax Tides,Milly Clegg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45897,Regular,Halifax Tides,Sophie Daphnée Marion Eliane Guilmette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45897,Regular,Halifax Tides,Mya Harnish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45897,Regular,Halifax Tides,Anne-Valérie Seto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45899,Regular,AFC Toronto,Ashley Cathro,90,0,0,0,0,55,65,0,0,1,0,0,0,0,2,0,0,90,D
45899,Regular,AFC Toronto,Croix Soto,90,0,0,0,0,37,48,0,0,1,1,0,0,0,2,0,0,90,D
45899,Regular,AFC Toronto,Sarah Rollins,90,0,0,0,0,44,61,1,0,2,1,0,0,0,2,0,0,90,D
45899,Regular,AFC Toronto,Colby Barnett,90,0,0,1,0,36,75,7,2,3,0,0,0,0,2,0,0,90,M
45899,Regular,AFC Toronto,Emma Regan,90,0,0,2,1,44,60,5,2,2,0,1,0,0,2,0,0,90,M
45899,Regular,AFC Toronto,Nikayla Small,90,0,0,2,0,41,63,0,0,5,3,0,0,0,2,0,0,90,M
45899,Regular,AFC Toronto,Zoe Burns,89,2,0,3,2,22,48,4,0,3,1,0,0,0,2,0,0,89,M
45899,Regular,AFC Toronto,Lauren Erica Bridget Rowe,89,0,0,5,2,27,51,0,0,4,3,0,0,0,2,0,0,89,F
45899,Regular,AFC Toronto,Esther Okoronkwo,85,0,0,0,0,19,40,1,0,2,1,0,0,0,2,0,0,85,F
45899,Regular,AFC Toronto,Sarah Stratigakis,74,0,0,1,0,36,47,1,0,0,1,0,0,0,2,0,0,74,M
45899,Regular,AFC Toronto,Cloey Uddenberg,16,0,0,0,0,10,14,0,0,1,3,0,0,0,0,0,74,90,M
